MMWR Year,MMWR Week,Jurisdiction of Occurrence,Influenza and pneumonia (J10-J18)
2018,49,Vermont,0
2018,50,Vermont,0
2018,51,Vermont,0
2018,52,Vermont,0
2019,1,Vermont,5
2019,2,Vermont,0
2019,3,Vermont,5
2019,4,Vermont,5
2014,24,Virginia,29
2019,5,Vermont,5
2019,6,Vermont,5
2019,7,Vermont,5
2019,8,Vermont,5
2019,9,Vermont,5
2019,10,Vermont,5
2019,11,Vermont,5
2019,12,Vermont,5
2019,13,Vermont,0
2019,14,Vermont,5
2019,15,Vermont,5
2019,16,Vermont,5
2019,17,Vermont,5
2019,18,Vermont,5
2019,19,Vermont,5
2019,20,Vermont,0
2019,21,Vermont,0
2019,22,Vermont,5
2019,23,Vermont,5
2019,24,Vermont,5
2019,25,Vermont,0
2019,26,Vermont,0
2019,27,Vermont,5
2019,28,Vermont,0
2019,29,Vermont,0
2019,30,Vermont,0
2019,31,Vermont,0
2019,32,Vermont,0
2019,33,Vermont,0
2019,34,Vermont,0
2019,35,Vermont,5
2019,36,Vermont,0
2019,37,Vermont,0
2019,38,Vermont,0
2019,39,Vermont,5
2019,40,Vermont,0
2019,41,Vermont,0
2019,42,Vermont,5
2019,43,Vermont,0
2019,44,Vermont,0
2019,45,Vermont,5
2019,46,Vermont,0
2019,47,Vermont,0
2019,48,Vermont,0
2019,49,Vermont,0
2019,50,Vermont,0
2019,51,Vermont,5
2019,52,Vermont,5
2014,1,Virginia,36
2014,2,Virginia,48
2014,3,Virginia,41
2014,4,Virginia,47
2014,5,Virginia,57
2014,6,Virginia,33
2014,7,Virginia,36
2014,8,Virginia,39
2014,9,Virginia,31
2014,10,Virginia,34
2014,11,Virginia,27
2014,12,Virginia,33
2014,13,Virginia,33
2014,14,Virginia,32
2014,15,Virginia,21
2014,16,Virginia,24
2014,17,Virginia,24
2014,18,Virginia,24
2014,19,Virginia,22
2014,20,Virginia,23
2014,29,Virginia,29
2014,30,Virginia,20
2014,31,Virginia,24
2014,32,Virginia,26
2014,33,Virginia,14
2014,34,Virginia,17
2014,35,Virginia,19
2014,36,Virginia,23
2014,37,Virginia,19
2014,38,Virginia,28
2014,39,Virginia,14
2014,40,Virginia,15
2014,41,Virginia,19
2014,42,Virginia,16
2014,43,Virginia,22
2014,44,Virginia,23
2014,45,Virginia,24
2014,46,Virginia,25
2014,47,Virginia,20
2014,48,Virginia,21
2014,49,Virginia,21
2014,50,Virginia,21
2014,51,Virginia,38
2014,52,Virginia,60
2014,53,Virginia,83
2015,1,Virginia,71
2015,2,Virginia,77
2015,3,Virginia,65
2015,4,Virginia,38
2015,5,Virginia,42
2015,6,Virginia,44
2015,7,Virginia,42
2015,8,Virginia,35
2015,9,Virginia,26
2015,10,Virginia,23
2015,11,Virginia,23
2015,12,Virginia,30
2015,13,Virginia,23
2015,14,Virginia,20
2015,15,Virginia,19
2015,16,Virginia,21
2015,17,Virginia,20
2015,18,Virginia,28
2015,19,Virginia,16
2015,20,Virginia,15
2015,21,Virginia,26
2015,22,Virginia,13
2015,23,Virginia,27
2015,24,Virginia,17
2015,25,Virginia,21
2015,26,Virginia,20
2015,27,Virginia,16
2015,28,Virginia,25
2015,29,Virginia,18
2015,30,Virginia,21
2015,31,Virginia,19
2015,32,Virginia,24
2015,33,Virginia,25
2015,34,Virginia,5
2015,35,Virginia,21
2015,36,Virginia,20
2015,37,Virginia,18
2015,38,Virginia,25
2015,39,Virginia,13
2015,40,Virginia,27
2015,41,Virginia,17
2015,42,Virginia,17
2015,43,Virginia,26
2015,44,Virginia,28
2015,45,Virginia,24
2015,46,Virginia,21
2015,47,Virginia,30
2015,48,Virginia,25
2015,49,Virginia,22
2015,50,Virginia,21
2015,51,Virginia,15
2015,52,Virginia,28
2016,1,Virginia,25
2016,2,Virginia,31
2016,3,Virginia,22
2016,4,Virginia,25
2016,5,Virginia,30
2016,6,Virginia,22
2016,7,Virginia,17
2016,8,Virginia,23
2016,9,Virginia,28
2016,10,Virginia,33
2016,11,Virginia,19
2016,12,Virginia,29
2016,13,Virginia,29
2016,14,Virginia,25
2016,15,Virginia,24
2016,16,Virginia,26
2016,17,Virginia,26
2016,18,Virginia,25
2016,19,Virginia,16
2016,20,Virginia,23
2016,21,Virginia,21
2016,22,Virginia,23
2016,23,Virginia,16
2016,24,Virginia,17
2016,25,Virginia,19
2016,26,Virginia,20
2016,27,Virginia,26
2016,28,Virginia,22
2016,29,Virginia,17
2016,30,Virginia,10
2016,31,Virginia,18
2016,32,Virginia,22
2016,33,Virginia,20
2016,34,Virginia,16
2016,35,Virginia,5
2016,36,Virginia,19
2016,37,Virginia,23
2016,38,Virginia,12
2016,39,Virginia,13
2016,40,Virginia,17
2016,41,Virginia,14
2016,42,Virginia,20
2016,43,Virginia,14
2016,44,Virginia,23
2016,45,Virginia,19
2016,46,Virginia,24
2016,47,Virginia,23
2016,48,Virginia,23
2016,49,Virginia,18
2016,50,Virginia,26
2016,51,Virginia,26
2016,52,Virginia,32
2017,1,Virginia,33
2017,2,Virginia,41
2017,3,Virginia,36
2017,4,Virginia,25
2017,5,Virginia,34
2017,6,Virginia,35
2017,7,Virginia,32
2017,8,Virginia,32
2017,9,Virginia,54
2017,10,Virginia,45
2017,11,Virginia,34
2017,12,Virginia,44
2017,13,Virginia,30
2017,14,Virginia,21
2017,15,Virginia,31
2017,16,Virginia,19
2017,17,Virginia,17
2017,18,Virginia,20
2017,19,Virginia,18
2017,20,Virginia,23
2017,21,Virginia,21
2017,22,Virginia,15
2017,23,Virginia,19
2017,24,Virginia,20
2017,25,Virginia,14
2017,26,Virginia,20
2017,27,Virginia,5
2017,28,Virginia,14
2017,29,Virginia,10
2017,30,Virginia,13
2017,31,Virginia,11
2017,32,Virginia,19
2017,33,Virginia,18
2017,34,Virginia,5
2017,35,Virginia,19
2017,36,Virginia,17
2017,37,Virginia,17
2017,38,Virginia,16
2017,39,Virginia,20
2017,40,Virginia,14
2017,41,Virginia,13
2017,42,Virginia,20
2017,43,Virginia,14
2017,44,Virginia,16
2017,45,Virginia,14
2017,46,Virginia,16
2017,47,Virginia,23
2017,48,Virginia,18
2017,49,Virginia,25
2017,50,Virginia,28
2017,51,Virginia,30
2017,52,Virginia,26
2018,1,Virginia,43
2018,2,Virginia,37
2018,3,Virginia,63
2018,4,Virginia,48
2018,5,Virginia,60
2018,6,Virginia,60
2018,7,Virginia,61
2018,8,Virginia,43
2018,9,Virginia,34
2018,10,Virginia,29
2018,11,Virginia,25
2018,12,Virginia,20
2018,13,Virginia,27
2018,14,Virginia,27
2018,15,Virginia,31
2018,16,Virginia,30
2018,17,Virginia,18
2018,18,Virginia,18
2018,19,Virginia,13
2018,20,Virginia,25
2018,21,Virginia,15
2018,22,Virginia,22
2018,23,Virginia,14
2018,24,Virginia,14
2018,25,Virginia,18
2018,26,Virginia,17
2018,27,Virginia,17
2018,28,Virginia,17
2018,29,Virginia,10
2018,30,Virginia,14
2018,31,Virginia,20
2018,32,Virginia,5
2018,33,Virginia,16
2018,34,Virginia,22
2018,35,Virginia,10
2018,36,Virginia,16
2018,37,Virginia,14
2018,38,Virginia,17
2018,39,Virginia,12
2018,40,Virginia,16
2018,41,Virginia,14
2018,42,Virginia,19
2018,43,Virginia,17
2018,44,Virginia,17
2018,45,Virginia,13
2018,46,Virginia,23
2018,47,Virginia,10
2018,48,Virginia,25
2018,49,Virginia,12
2018,50,Virginia,22
2018,51,Virginia,20
2018,52,Virginia,25
2019,1,Virginia,22
2019,2,Virginia,24
2019,3,Virginia,23
2019,4,Virginia,24
2019,5,Virginia,22
2019,6,Virginia,25
2019,7,Virginia,33
2019,8,Virginia,33
2019,9,Virginia,43
2019,10,Virginia,32
2019,11,Virginia,42
2019,12,Virginia,37
2019,13,Virginia,39
2019,14,Virginia,24
2019,15,Virginia,29
2019,16,Virginia,15
2019,17,Virginia,16
2019,18,Virginia,20
2019,19,Virginia,14
2019,20,Virginia,21
2019,21,Virginia,21
2019,22,Virginia,12
2019,23,Virginia,22
2019,24,Virginia,14
2019,25,Virginia,14
2019,26,Virginia,13
2019,27,Virginia,14
2019,28,Virginia,19
2019,29,Virginia,14
2019,30,Virginia,5
2019,31,Virginia,12
2019,32,Virginia,18
2019,33,Virginia,5
2019,34,Virginia,12
2019,35,Virginia,20
2019,36,Virginia,18
2019,37,Virginia,14
2019,38,Virginia,11
2019,39,Virginia,23
2019,40,Virginia,13
2019,41,Virginia,16
2019,42,Virginia,20
2019,43,Virginia,18
2019,44,Virginia,17
2019,45,Virginia,19
2019,46,Virginia,5
2019,47,Virginia,12
2019,48,Virginia,20
2019,49,Virginia,23
2019,50,Virginia,24
2019,51,Virginia,17
2019,52,Virginia,19
2014,1,Washington,38
2014,2,Washington,30
2014,3,Washington,25
2014,4,Washington,22
2014,5,Washington,29
2014,6,Washington,19
2014,7,Washington,22
2014,8,Washington,25
2014,9,Washington,19
2014,10,Washington,16
2014,11,Washington,12
2014,12,Washington,16
2014,13,Washington,11
2014,14,Washington,5
2014,15,Washington,11
2014,16,Washington,15
2014,17,Washington,11
2014,18,Washington,15
2014,19,Washington,14
2014,20,Washington,19
2014,21,Washington,5
2014,22,Washington,13
2014,23,Washington,13
2014,24,Washington,11
2014,25,Washington,12
2014,26,Washington,11
2014,27,Washington,21
2014,28,Washington,5
2014,29,Washington,5
2014,30,Washington,5
2014,31,Washington,11
2014,32,Washington,5
2014,33,Washington,12
2014,34,Washington,5
2014,35,Washington,11
2014,36,Washington,5
2014,37,Washington,5
2014,38,Washington,10
2014,39,Washington,11
2014,40,Washington,5
2014,41,Washington,10
2014,42,Washington,14
2014,43,Washington,5
2014,44,Washington,11
2014,45,Washington,11
2014,46,Washington,10
2014,47,Washington,20
2014,48,Washington,11
2014,49,Washington,12
2014,50,Washington,11
2014,51,Washington,22
2014,52,Washington,28
2014,53,Washington,29
2015,1,Washington,51
2015,2,Washington,47
2015,3,Washington,33
2015,4,Washington,40
2015,5,Washington,24
2015,6,Washington,32
2015,7,Washington,17
2015,8,Washington,19
2015,9,Washington,22
2015,10,Washington,18
2015,11,Washington,18
2015,12,Washington,17
2015,13,Washington,10
2015,14,Washington,19
2015,15,Washington,12
2015,16,Washington,15
2015,17,Washington,22
2015,18,Washington,16
2015,19,Washington,20
2015,20,Washington,19
2015,21,Washington,12
2015,22,Washington,18
2015,23,Washington,12
2015,24,Washington,12
2015,25,Washington,13
2015,26,Washington,5
2015,27,Washington,14
2015,28,Washington,5
2015,29,Washington,14
2015,30,Washington,12
2015,31,Washington,5
2015,32,Washington,5
2015,33,Washington,5
2015,34,Washington,5
2015,35,Washington,5
2015,36,Washington,15
2015,37,Washington,15
2015,38,Washington,13
2015,39,Washington,14
2015,40,Washington,5
2015,41,Washington,5
2015,42,Washington,13
2015,43,Washington,5
2015,44,Washington,18
2015,45,Washington,10
2015,46,Washington,11
2015,47,Washington,11
2015,48,Washington,13
2015,49,Washington,15
2015,50,Washington,5
2015,51,Washington,16
2015,52,Washington,17
2016,1,Washington,11
2016,2,Washington,14
2016,3,Washington,16
2016,4,Washington,19
2016,5,Washington,13
2016,6,Washington,17
2016,7,Washington,17
2016,8,Washington,29
2016,9,Washington,20
2016,10,Washington,22
2016,11,Washington,23
2016,12,Washington,21
2016,13,Washington,19
2016,14,Washington,25
2016,15,Washington,27
2016,16,Washington,17
2016,17,Washington,22
2016,18,Washington,15
2016,19,Washington,15
2016,20,Washington,13
2016,21,Washington,12
2016,22,Washington,19
2016,23,Washington,16
2016,24,Washington,5
2016,25,Washington,14
2016,26,Washington,11
2016,27,Washington,11
2016,28,Washington,10
2016,29,Washington,5
2016,30,Washington,14
2016,31,Washington,5
2016,32,Washington,14
2016,33,Washington,12
2016,34,Washington,5
2016,35,Washington,12
2016,36,Washington,5
2016,37,Washington,5
2016,38,Washington,10
2016,39,Washington,14
2016,40,Washington,15
2016,41,Washington,16
2016,42,Washington,13
2016,43,Washington,14
2016,44,Washington,10
2016,45,Washington,11
2016,46,Washington,12
2016,47,Washington,14
2016,48,Washington,5
2016,49,Washington,18
2016,50,Washington,24
2016,51,Washington,25
2016,52,Washington,30
2017,1,Washington,49
2017,2,Washington,65
2017,3,Washington,57
2017,4,Washington,64
2017,5,Washington,58
2017,6,Washington,45
2017,7,Washington,46
2017,8,Washington,38
2017,9,Washington,22
2017,10,Washington,25
2017,11,Washington,26
2017,12,Washington,14
2017,13,Washington,5
2017,14,Washington,5
2017,15,Washington,17
2017,16,Washington,22
2017,17,Washington,16
2017,18,Washington,12
2017,19,Washington,5
2017,20,Washington,19
2017,21,Washington,10
2017,22,Washington,12
2017,23,Washington,12
2017,24,Washington,5
2017,25,Washington,5
2017,26,Washington,13
2017,27,Washington,13
2017,28,Washington,15
2017,29,Washington,5
2017,30,Washington,5
2017,31,Washington,12
2017,32,Washington,5
2017,33,Washington,10
2017,34,Washington,10
2017,35,Washington,5
2017,36,Washington,16
2017,37,Washington,5
2017,38,Washington,5
2017,39,Washington,11
2017,40,Washington,10
2017,41,Washington,12
2017,42,Washington,13
2017,43,Washington,12
2017,44,Washington,21
2017,45,Washington,15
2017,46,Washington,10
2017,47,Washington,13
2017,48,Washington,15
2017,49,Washington,14
2017,50,Washington,22
2017,51,Washington,20
2017,52,Washington,36
2018,1,Washington,36
2018,2,Washington,53
2018,3,Washington,45
2018,4,Washington,50
2018,5,Washington,42
2018,6,Washington,35
2018,7,Washington,36
2018,8,Washington,39
2018,9,Washington,31
2018,10,Washington,31
2018,11,Washington,30
2018,12,Washington,23
2018,13,Washington,24
2018,14,Washington,31
2018,15,Washington,14
2018,16,Washington,18
2018,17,Washington,5
2018,18,Washington,19
2018,19,Washington,5
2018,20,Washington,14
2018,21,Washington,5
2018,22,Washington,5
2018,23,Washington,14
2018,24,Washington,11
2018,25,Washington,5
2018,26,Washington,5
2018,27,Washington,10
2018,28,Washington,14
2018,29,Washington,11
2018,30,Washington,11
2018,31,Washington,5
2018,32,Washington,5
2018,33,Washington,5
2018,34,Washington,5
2018,35,Washington,12
2018,36,Washington,11
2018,37,Washington,5
2018,38,Washington,13
2018,39,Washington,5
2018,40,Washington,12
2018,41,Washington,5
2018,42,Washington,5
2018,43,Washington,19
2018,44,Washington,13
2018,45,Washington,14
2018,46,Washington,16
2018,47,Washington,5
2018,48,Washington,5
2018,49,Washington,15
2018,50,Washington,19
2018,51,Washington,5
2018,52,Washington,13
2019,1,Washington,26
2019,2,Washington,24
2019,3,Washington,13
2019,4,Washington,20
2019,5,Washington,23
2019,6,Washington,25
2019,7,Washington,26
2019,8,Washington,26
2019,9,Washington,37
2019,10,Washington,35
2019,11,Washington,36
2019,12,Washington,43
2019,13,Washington,36
2019,14,Washington,31
2019,15,Washington,28
2019,16,Washington,26
2019,17,Washington,26
2019,18,Washington,15
2019,19,Washington,18
2019,20,Washington,14
2019,21,Washington,16
2019,22,Washington,14
2016,4,Puerto Rico,27
2019,23,Washington,13
2019,24,Washington,10
2019,25,Washington,11
2019,26,Washington,5
2019,27,Washington,5
2019,28,Washington,5
2019,29,Washington,13
2019,30,Washington,5
2019,31,Washington,5
2019,32,Washington,5
2019,33,Washington,5
2019,34,Washington,12
2019,35,Washington,5
2019,36,Washington,11
2019,37,Washington,5
2019,38,Washington,10
2019,39,Washington,5
2019,40,Washington,5
2019,41,Washington,13
2019,42,Washington,13
2019,43,Washington,16
2019,44,Washington,17
2019,45,Washington,16
2019,46,Washington,10
2019,47,Washington,13
2019,48,Washington,5
2019,49,Washington,15
2019,50,Washington,16
2019,51,Washington,21
2019,52,Washington,10
2014,1,West Virginia,5
2014,2,West Virginia,18
2014,3,West Virginia,12
2014,4,West Virginia,13
2014,5,West Virginia,16
2014,6,West Virginia,11
2014,7,West Virginia,12
2014,8,West Virginia,13
2014,9,West Virginia,13
2014,10,West Virginia,5
2014,11,West Virginia,11
2014,12,West Virginia,5
2014,13,West Virginia,11
2014,14,West Virginia,5
2014,15,West Virginia,5
2014,16,West Virginia,10
2014,17,West Virginia,5
2014,18,West Virginia,5
2014,19,West Virginia,5
2014,20,West Virginia,5
2014,21,West Virginia,5
2014,22,West Virginia,5
2014,23,West Virginia,5
2014,24,West Virginia,10
2014,25,West Virginia,5
2014,26,West Virginia,5
2014,27,West Virginia,5
2014,28,West Virginia,5
2014,29,West Virginia,5
2014,30,West Virginia,5
2014,31,West Virginia,11
2014,32,West Virginia,5
2014,33,West Virginia,5
2014,34,West Virginia,5
2014,35,West Virginia,5
2014,36,West Virginia,5
2014,37,West Virginia,5
2014,38,West Virginia,5
2014,39,West Virginia,5
2014,40,West Virginia,5
2014,41,West Virginia,11
2017,39,Puerto Rico,30
2014,42,West Virginia,5
2014,43,West Virginia,10
2014,44,West Virginia,5
2014,45,West Virginia,5
2014,46,West Virginia,5
2014,47,West Virginia,5
2014,48,West Virginia,5
2014,49,West Virginia,10
2014,50,West Virginia,5
2014,51,West Virginia,5
2014,52,West Virginia,5
2014,53,West Virginia,21
2015,1,West Virginia,23
2015,2,West Virginia,15
2015,3,West Virginia,20
2015,4,West Virginia,13
2015,5,West Virginia,14
2015,6,West Virginia,16
2015,7,West Virginia,17
2015,8,West Virginia,5
2015,9,West Virginia,21
2015,10,West Virginia,15
2015,11,West Virginia,5
2015,12,West Virginia,5
2015,13,West Virginia,10
2015,14,West Virginia,10
2015,15,West Virginia,11
2015,16,West Virginia,5
2015,17,West Virginia,12
2015,18,West Virginia,5
2015,19,West Virginia,5
2015,20,West Virginia,5
2015,21,West Virginia,5
2015,22,West Virginia,5
2015,23,West Virginia,5
2018,5,West Virginia,23
2015,24,West Virginia,5
2015,25,West Virginia,5
2015,26,West Virginia,5
2015,27,West Virginia,5
2015,28,West Virginia,5
2015,29,West Virginia,5
2015,30,West Virginia,5
2015,31,West Virginia,10
2015,32,West Virginia,5
2015,33,West Virginia,12
2015,34,West Virginia,5
2015,35,West Virginia,10
2015,36,West Virginia,5
2015,37,West Virginia,5
2015,38,West Virginia,17
2015,39,West Virginia,11
2015,40,West Virginia,5
2015,41,West Virginia,5
2015,42,West Virginia,5
2015,43,West Virginia,5
2015,44,West Virginia,5
2015,45,West Virginia,5
2015,46,West Virginia,10
2015,47,West Virginia,5
2015,48,West Virginia,10
2015,49,West Virginia,5
2015,50,West Virginia,5
2015,51,West Virginia,16
2015,52,West Virginia,10
2016,1,West Virginia,5
2016,2,West Virginia,5
2016,3,West Virginia,15
2016,4,West Virginia,5
2016,5,West Virginia,5
2016,6,West Virginia,5
2016,7,West Virginia,5
2016,8,West Virginia,5
2016,9,West Virginia,5
2016,10,West Virginia,11
2016,11,West Virginia,5
2016,12,West Virginia,17
2016,13,West Virginia,5
2016,14,West Virginia,10
2016,15,West Virginia,13
2016,16,West Virginia,5
2016,17,West Virginia,12
2016,18,West Virginia,5
2016,19,West Virginia,11
2016,20,West Virginia,5
2016,21,West Virginia,5
2016,22,West Virginia,5
2016,23,West Virginia,5
2016,24,West Virginia,5
2016,25,West Virginia,5
2016,26,West Virginia,5
2016,27,West Virginia,10
2016,28,West Virginia,5
2016,29,West Virginia,5
2016,30,West Virginia,11
2016,31,West Virginia,5
2016,32,West Virginia,5
2016,33,West Virginia,5
2016,34,West Virginia,5
2016,35,West Virginia,5
2016,36,West Virginia,5
2016,37,West Virginia,5
2016,38,West Virginia,11
2016,39,West Virginia,5
2016,40,West Virginia,5
2016,41,West Virginia,5
2016,42,West Virginia,5
2016,43,West Virginia,11
2016,44,West Virginia,5
2016,45,West Virginia,5
2016,46,West Virginia,5
2016,47,West Virginia,5
2016,48,West Virginia,5
2016,49,West Virginia,5
2016,50,West Virginia,13
2016,51,West Virginia,10
2016,52,West Virginia,13
2017,1,West Virginia,15
2017,2,West Virginia,5
2017,3,West Virginia,11
2017,4,West Virginia,5
2017,5,West Virginia,11
2017,6,West Virginia,12
2017,7,West Virginia,10
2017,8,West Virginia,5
2017,9,West Virginia,11
2017,10,West Virginia,15
2017,11,West Virginia,12
2017,12,West Virginia,14
2017,13,West Virginia,13
2017,14,West Virginia,11
2017,15,West Virginia,5
2017,16,West Virginia,5
2017,17,West Virginia,5
2017,18,West Virginia,10
2017,19,West Virginia,5
2017,20,West Virginia,5
2017,21,West Virginia,5
2017,22,West Virginia,5
2017,23,West Virginia,5
2017,24,West Virginia,5
2017,25,West Virginia,5
2017,26,West Virginia,5
2017,27,West Virginia,5
2017,28,West Virginia,5
2017,29,West Virginia,5
2017,30,West Virginia,5
2017,31,West Virginia,5
2017,32,West Virginia,5
2017,33,West Virginia,11
2017,34,West Virginia,15
2017,35,West Virginia,5
2017,36,West Virginia,5
2017,37,West Virginia,5
2017,38,West Virginia,5
2017,39,West Virginia,5
2017,40,West Virginia,5
2017,41,West Virginia,5
2017,42,West Virginia,5
2017,43,West Virginia,5
2017,44,West Virginia,11
2017,45,West Virginia,5
2017,46,West Virginia,5
2017,47,West Virginia,5
2017,48,West Virginia,5
2017,49,West Virginia,5
2017,50,West Virginia,10
2017,51,West Virginia,5
2017,52,West Virginia,12
2018,1,West Virginia,25
2018,2,West Virginia,37
2018,3,West Virginia,25
2018,4,West Virginia,19
2018,6,West Virginia,17
2018,7,West Virginia,14
2018,8,West Virginia,5
2018,9,West Virginia,17
2018,10,West Virginia,15
2018,11,West Virginia,11
2018,12,West Virginia,13
2018,13,West Virginia,13
2018,14,West Virginia,11
2018,15,West Virginia,14
2018,16,West Virginia,10
2018,17,West Virginia,5
2018,18,West Virginia,5
2018,19,West Virginia,11
2018,20,West Virginia,5
2018,21,West Virginia,5
2018,22,West Virginia,5
2018,23,West Virginia,5
2018,24,West Virginia,5
2018,25,West Virginia,5
2018,26,West Virginia,5
2018,27,West Virginia,5
2018,28,West Virginia,5
2018,29,West Virginia,5
2018,30,West Virginia,5
2018,31,West Virginia,5
2018,32,West Virginia,5
2018,33,West Virginia,5
2018,34,West Virginia,5
2018,35,West Virginia,5
2018,36,West Virginia,5
2018,37,West Virginia,5
2018,38,West Virginia,5
2014,3,Wisconsin,32
2018,39,West Virginia,5
2018,40,West Virginia,5
2018,41,West Virginia,5
2018,42,West Virginia,5
2018,43,West Virginia,5
2018,44,West Virginia,5
2018,45,West Virginia,5
2018,46,West Virginia,5
2018,47,West Virginia,5
2018,48,West Virginia,10
2018,49,West Virginia,5
2018,50,West Virginia,5
2018,51,West Virginia,5
2018,52,West Virginia,5
2019,1,West Virginia,5
2019,2,West Virginia,17
2019,3,West Virginia,10
2019,4,West Virginia,10
2019,5,West Virginia,12
2019,6,West Virginia,12
2019,7,West Virginia,13
2019,8,West Virginia,13
2019,9,West Virginia,13
2019,10,West Virginia,13
2019,11,West Virginia,14
2019,12,West Virginia,16
2019,13,West Virginia,13
2019,14,West Virginia,5
2019,15,West Virginia,5
2019,16,West Virginia,15
2019,17,West Virginia,5
2019,18,West Virginia,5
2019,19,West Virginia,5
2019,20,West Virginia,5
2014,4,Wisconsin,29
2019,21,West Virginia,5
2019,22,West Virginia,5
2019,23,West Virginia,5
2019,24,West Virginia,5
2019,25,West Virginia,5
2019,26,West Virginia,5
2019,27,West Virginia,5
2019,28,West Virginia,5
2019,29,West Virginia,5
2019,30,West Virginia,5
2019,31,West Virginia,5
2019,32,West Virginia,5
2019,33,West Virginia,5
2019,34,West Virginia,5
2019,35,West Virginia,5
2019,36,West Virginia,5
2019,37,West Virginia,5
2019,38,West Virginia,11
2019,39,West Virginia,5
2019,40,West Virginia,5
2019,41,West Virginia,5
2019,42,West Virginia,5
2019,43,West Virginia,5
2019,44,West Virginia,5
2019,45,West Virginia,5
2019,46,West Virginia,5
2019,47,West Virginia,5
2019,48,West Virginia,5
2019,49,West Virginia,5
2019,50,West Virginia,5
2019,51,West Virginia,5
2019,52,West Virginia,11
2014,1,Wisconsin,35
2014,2,Wisconsin,22
2014,5,Wisconsin,27
2014,6,Wisconsin,23
2014,7,Wisconsin,18
2014,8,Wisconsin,19
2014,9,Wisconsin,19
2014,10,Wisconsin,17
2014,11,Wisconsin,21
2014,12,Wisconsin,18
2014,13,Wisconsin,23
2014,14,Wisconsin,21
2014,15,Wisconsin,29
2014,16,Wisconsin,19
2014,17,Wisconsin,18
2014,18,Wisconsin,20
2014,19,Wisconsin,23
2014,20,Wisconsin,18
2014,21,Wisconsin,13
2014,22,Wisconsin,14
2014,23,Wisconsin,10
2014,24,Wisconsin,15
2014,25,Wisconsin,12
2014,26,Wisconsin,12
2014,27,Wisconsin,10
2014,28,Wisconsin,18
2014,29,Wisconsin,18
2014,30,Wisconsin,13
2014,31,Wisconsin,5
2014,32,Wisconsin,11
2014,33,Wisconsin,12
2014,34,Wisconsin,19
2014,35,Wisconsin,16
2014,36,Wisconsin,23
2014,37,Wisconsin,15
2014,38,Wisconsin,16
2014,39,Wisconsin,13
2014,40,Wisconsin,22
2014,41,Wisconsin,15
2014,42,Wisconsin,19
2014,43,Wisconsin,19
2014,44,Wisconsin,14
2014,45,Wisconsin,18
2014,46,Wisconsin,22
2014,47,Wisconsin,14
2014,48,Wisconsin,15
2014,49,Wisconsin,23
2014,50,Wisconsin,21
2014,51,Wisconsin,28
2014,52,Wisconsin,35
2014,53,Wisconsin,50
2015,1,Wisconsin,81
2015,2,Wisconsin,67
2015,3,Wisconsin,37
2015,4,Wisconsin,30
2015,5,Wisconsin,20
2015,6,Wisconsin,29
2015,7,Wisconsin,25
2015,8,Wisconsin,31
2015,9,Wisconsin,20
2015,10,Wisconsin,21
2015,11,Wisconsin,26
2015,12,Wisconsin,20
2015,13,Wisconsin,23
2015,14,Wisconsin,24
2015,15,Wisconsin,27
2015,16,Wisconsin,27
2015,17,Wisconsin,16
2015,18,Wisconsin,17
2015,19,Wisconsin,14
2015,20,Wisconsin,19
2015,21,Wisconsin,17
2015,22,Wisconsin,12
2015,23,Wisconsin,5
2015,24,Wisconsin,5
2015,25,Wisconsin,11
2015,26,Wisconsin,13
2015,27,Wisconsin,5
2015,28,Wisconsin,5
2015,29,Wisconsin,11
2015,30,Wisconsin,19
2015,31,Wisconsin,12
2015,32,Wisconsin,5
2015,33,Wisconsin,12
2015,34,Wisconsin,17
2015,35,Wisconsin,13
2015,36,Wisconsin,13
2015,37,Wisconsin,14
2015,38,Wisconsin,22
2015,39,Wisconsin,20
2015,40,Wisconsin,12
2015,41,Wisconsin,12
2015,42,Wisconsin,15
2015,43,Wisconsin,17
2015,44,Wisconsin,18
2015,45,Wisconsin,18
2015,46,Wisconsin,16
2015,47,Wisconsin,11
2015,48,Wisconsin,20
2015,49,Wisconsin,15
2015,50,Wisconsin,16
2015,51,Wisconsin,15
2015,52,Wisconsin,17
2016,1,Wisconsin,18
2016,2,Wisconsin,19
2016,3,Wisconsin,12
2016,4,Wisconsin,27
2016,5,Wisconsin,17
2016,6,Wisconsin,12
2016,7,Wisconsin,17
2016,8,Wisconsin,22
2016,9,Wisconsin,22
2016,10,Wisconsin,30
2016,11,Wisconsin,30
2016,12,Wisconsin,26
2016,13,Wisconsin,36
2016,14,Wisconsin,27
2016,15,Wisconsin,27
2016,16,Wisconsin,16
2016,17,Wisconsin,22
2016,18,Wisconsin,14
2016,19,Wisconsin,16
2016,20,Wisconsin,17
